C12-335,306721.266,6692040.243,50.053,,24/11/2024 16:31:17.000
C12-336,306721.266,6692040.240,50.047,,24/11/2024 16:31:18.000
C12-337,306721.267,6692040.240,50.045,,24/11/2024 16:31:19.000
C12-338,306721.269,6692040.244,50.047,,24/11/2024 16:31:20.000
C12-339,306721.271,6692040.244,50.046,,24/11/2024 16:31:21.000
C12-340,306721.272,6692040.245,50.051,,24/11/2024 16:31:22.000
C12-341,306721.268,6692040.245,50.048,,24/11/2024 16:31:23.000
C12-342,306721.269,6692040.244,50.052,,24/11/2024 16:31:24.000
C12-343,306721.271,6692040.241,50.039,,24/11/2024 16:31:25.000
C12-344,306721.271,6692040.244,50.052,,24/11/2024 16:31:26.000
C12-345,306721.271,6692040.243,50.054,,24/11/2024 16:31:27.000
C12-346,306721.269,6692040.244,50.043,,24/11/2024 16:31:28.000
C12-347,306721.268,6692040.243,50.047,,24/11/2024 16:31:29.000
C12-348,306721.269,6692040.243,50.041,,24/11/2024 16:31:30.000
C12-349,306721.269,6692040.245,50.049,,24/11/2024 16:31:31.000
C12-350,306721.267,6692040.248,50.052,,24/11/2024 16:31:32.000
C12-351,306721.270,6692040.247,50.046,,24/11/2024 16:31:33.000
C12-352,306721.268,6692040.245,50.046,,24/11/2024 16:31:34.000
C12-353,306721.268,6692040.247,50.044,,24/11/2024 16:31:35.000
C12-354,306721.266,6692040.243,50.035,,24/11/2024 16:31:36.000
C12-355,306721.266,6692040.245,50.055,,24/11/2024 16:31:37.000
C12-356,306721.265,6692040.243,50.043,,24/11/2024 16:31:38.000
C12-357,306721.266,6692040.243,50.029,,24/11/2024 16:31:39.000
C12-358,306721.267,6692040.241,50.038,,24/11/2024 16:31:40.000
C12-359,306721.270,6692040.241,50.044,,24/11/2024 16:31:41.000
C12-360,306721.266,6692040.242,50.035,,24/11/2024 16:31:42.000
C12-361,306721.267,6692040.240,50.032,,24/11/2024 16:31:43.000
C12-362,306721.270,6692040.241,50.038,,24/11/2024 16:31:44.000
C12-363,306721.270,6692040.241,50.038,,24/11/2024 16:31:45.000
C12-364,306721.270,6692040.241,50.038,,24/11/2024 16:31:46.000
C12-365,306721.268,6692040.242,50.037,,24/11/2024 16:31:47.000
C12-366,306721.267,6692040.238,50.041,,24/11/2024 16:31:48.000
C12-367,306721.268,6692040.240,50.037,,24/11/2024 16:31:49.000
C12-368,306721.272,6692040.241,50.037,,24/11/2024 16:31:50.000
C12-369,306721.270,6692040.240,50.042,,24/11/2024 16:31:51.000
C12-370,306721.270,6692040.242,50.041,,24/11/2024 16:31:52.000
C12-371,306721.272,6692040.246,50.041,,24/11/2024 16:31:53.000
C12-372,306721.270,6692040.243,50.042,,24/11/2024 16:31:54.000
C12-373,306721.271,6692040.246,50.036,,24/11/2024 16:31:55.000
C12-374,306721.268,6692040.243,50.043,,24/11/2024 16:31:56.000
C12-375,306721.270,6692040.243,50.043,,24/11/2024 16:31:57.000
C12-376,306721.270,6692040.243,50.043,,24/11/2024 16:31:58.000
C12-377,306721.267,6692040.242,50.040,,24/11/2024 16:31:59.000
C12-378,306721.266,6692040.238,50.036,,24/11/2024 16:32:00.000
C12-379,306721.267,6692040.239,50.038,,24/11/2024 16:32:01.000
C12-380,306721.269,6692040.238,50.039,,24/11/2024 16:32:02.000
C12-381,306721.271,6692040.239,50.040,,24/11/2024 16:32:03.000
C12-382,306721.266,6692040.236,50.045,,24/11/2024 16:32:04.000
C12-383,306721.267,6692040.234,50.038,,24/11/2024 16:32:05.000
C12-384,306721.269,6692040.238,50.047,,24/11/2024 16:32:06.000
C12-385,306721.264,6692040.238,50.044,,24/11/2024 16:32:07.000
